hack_license,total_idle_time
FA4FAFFB56618554E8197E2CE7D1E678,33540
4C79CC98D67288D495C9FCBBAEADFD51,33480
788061F339C181D179670539D468A0EF,33420
429B1BD37ABCD9A922C5B97590D031C6,32820
D948F153A603100E3C888C1809EF5021,32520
13C1F1A8913C93697693508712483861,32400
36E9B6A67E2F57E6D38A66F60563BA29,32220
C6C02951E32A42060EDBA9E70AC4D8B6,32160
51B9CADAC31BBE2DD3E81AFD93A280C7,32100
CF99E03B0D04364A5FFA4F08B0535217,32040
53ACB0711E931E856031249995802F09,31920
68299234EA07074D6E605924023EE432,31860
59C1C7232A370AB08A9EF59E8E107AAF,31860
DA1DDD5A5BAD1FBED9A7EA16BB11B6E3,31860
3AFC06725178ECBB29744E1D5B10CEA8,31800
71D4AB57E35C5DB7E4A34416043DC5EF,31800
CE19239A20311E648BCD7675C513BF48,31740
6BEB17C8878DB432AE453D71FC5879FE,31620
7A54ECC6C62180E64AE04FC97D00BEF2,31620
F948A1327AF3DEC4A9949C176574F3FA,31560
006313464EC98A24BB4EBC1E2419E439,31500
2A3A711D0A22772253B7C5BD88E086B7,31380
5E3208C5FA0E44EA08223489E3853EAD,31380
1ED9C5C48FFBF66FF5B6938C1968BA23,31320
3FCA04D426E0696E587917E7579BE9CA,31320
7716123C59E6C0D69E76A14B79F338C1,31320
C0E52DAF740487E01B76582CDD1080D6,31320
EE070BEEA1B6265B31849B7961A9FD3E,31320
518F5695F2D22A0E2316C74649787AC5,31200
E6AE4A73BA0100B0CE5A9BD44EB9AC46,31140
AFB9864CAA5AF5244C65ABB20BAA4A3A,31080
F4D44772B15A6384BCCD8B2C5C40A625,31080
E42FA7D34BD77917FDBCF8F85C8AB01B,31020
7D918B1E78EA4AE750FEB56F1B549253,30900
8991EDC10A2A8C2FABE59A2BEE9ECC5C,30840
FAA39BEB7D7159DCB3DCAC56EED0CEA7,30720
63CEF88E73C5D4C2273713EB5334142B,30660
A2FBB7823446266EC21EC2639B5CF814,30600
A736098D0C7144E35AA10EDB13F30F32,30600
DE55EF1ECD21286D0DAF039E9675376E,30600
F7EA7B43FFFF107FF8F63A432519D4AC,30600
D24508CFD91C6E3BE6C182556FCD14D1,30540
135A47BEAF759D4BC3E321B3DBC8AA4A,30480
3E7DE2A7DE12FE3F3E62AF403C8FEB94,30480
37D740D00BB409DFD5763A3627AB9DC5,30420
6316AADB0C1499EC57327F9A7528CB6F,30420
4B94DD68B536D465BF78682D3A85A589,30360
CCAA5A6C6F26D3540B191590A45239AB,30360
E70BCB92622D925BA98757D2ECE46641,30360
606E2A9C1F3F8D9CD27E3AEB0367AE3B,30300
A671FA5AF7A37CE619E4F152EC7D80A4,30300
A184A9DDD5039C03E1FC1CA01CF81856,30240
DFAF9B7356854BF9B9066F05F2CD1C9A,30240
3A47950B4D95671C4ED2A9BA5DAD8FE4,30180
EFF690C42D880D62B499FF2181F38F50,30180
5114DF85775775ED4F53235D8478E80B,30180
69AAD10D3A88F5C5DFDE5C3D51C8B7FC,30120
2AA4BA3EF01079DC68B24417FBDF4441,30060
29B345E37EE4F03E475F273339072F0E,30000
22822CBBAF56CDCE8ECF0D0CB28B8BE2,29940
3D049230C732614B46AB1141D8880AD7,29940
C9674190984BA193FFD8DDCC019804CF,29940
2640B7230624C2CEF450CAB020FAC6DF,29820
A284D1505C5F8BBAB6DE668F051DF49B,29820
7F83BB7700604838246BA1B9852AEBE1,29820
306BEC9C6BFF3F7C701D974B5A215DE0,29700
35E93075DA51FFDEFA6B3FA0C49A0C70,29700
474F60AC2E0F54BF4D95CD33E3B517DD,29700
52D455FD39DE29206C9C6B676ADBD058,29580
F36DEB5215596C43052C685F6BDBE4E7,29580
85268AE22959713CA7BB116C74EFE2C5,29580
AF0847D1C69500DBF4905808B6DD099A,29520
B6ACA3AEE47D58DB903C0B2992F399F9,29520
3734421E51AC38C145E9D4F98A1AD56D,29460
B9C38E251CF991EF541D8EF357B262C7,29400
451B5ED850076607DC6EF7C458446CCF,29340
3507FD423E811A560331455BB51EAC6C,29280
85D09689A29A1FB08EAF3EF14E04B8D6,29220
5C8B292A042D1FC904297C5D6EB8E3F9,29160
0F834239187C26B73CD2E4ADA8E02656,29160
27B43729F435E8910497CBF8654DC7AA,29160
C5AE8FD98DCA0E6C33BB43DD49BAB8E0,29160
22286FF1E4EE758D3D55375360759C7B,29100
3B47015213C70F620585DE87CC5FEE5D,29100
3F1C7EC3C2094BBAA8A014C6D5482F61,29100
770C435AE9668335A4F14ABABBF9C366,29100
E583B8B438FC522A096DA0E8BAC98062,29100
33F42987A68B58B3F9758D55DC783B3D,29040
E74CD9FC37707176C4CAF39941107AFA,29040
581072E304818AEAD57B9D94E6A542F8,29040
2CE1DC3C1AFF96CC0B1C090F2C18F8DE,28980
3D42E30BA9D2483D3099F0BCDC521DFB,28980
84324D330E9B2B66A0FD32A5A4F7E1C0,28980
7475188130474A0C928D3FFD66AE7204,28980
025015C2A01A920FF421B2C6C112BBC2,28920
4053E4E9EAFA0C3903CB9D96D2B2B09B,28860
943329C14158FC3BD42FCFE64D04E077,28860
BFFE892CFAC8BBB550F2F3B333F3F479,28800
564F38A1BC4B1AA7EC528E6C2C81EAAC,28800
4DD96B922FB2326C2977C331805FD965,28740
017583CFB6AAFC1DCECA6C3A6D22D76E,28740
02AADDD4244F53B4091E08EB448527AF,28740
A82132E98E04446D05145532952CFF21,28680
EB53EE6EC95F04154543CE8635DD952C,28680
28D137466F98EE08CD629628C8C8813B,28680
ACA30F83D64C18E10ACEEA4DE660BC0B,28560
0A09E093A3CDB2EE0946E8F20DC3261F,28500
D2C1BB8A250C037412AA6349ED24AC87,28440
FD33AB86B659DB31F89DD515448EF3AB,28440
C039F587C4E43A65975CAEED0EB7CF65,28440
41A277F247A7F0428282E14CB3715981,28380
97CAD4731C5225C8A0C0633FA00972A3,28380
5A8A623C5DCABA0E7040F093FCC62516,28380
9E98D2C2B392ECA999ABFFA9F461FAE9,28380
E1BF9D027C3C175A0BD3425F53BA60FB,28380
F49E5DDD03A4321862B54D5161E4145C,28320
DD9EC4F58E56D2CBFA890D2006E3D5F1,28320
C2F306C8E1ABA0C38BB4F4444588C8D3,28260
96BAA4C14A55258C2E265066B9951E3B,28260
B30DCB99C13D3DD851CB961B6A52C05F,28260
C4F159F5CAA2B3557016D46BA32E8475,28260
0BE5CA0072B5BE91AE043448F51AEAE6,28200
2A75192FCB5C9F38BC753D17572E0897,28140
95068F8FCB356A5C78284C34B3363633,28140
B8A24AA3228B35E48D7664C21B971680,28140
C17FF3E18E211A3A0B05E47332ED2E96,28140
CF76FB86C5BE0F48FDA523675EDFBB7C,28140
E6F9246DEBE2F6DEC13428328614C702,28080
1590512F28954A4FDACEAEE7901E42D9,28080
78C9FE3C79F168F68F72F34343C9C8F3,28080
995F5FF0CD29547B4C8CE685A7966ACF,28080
B3EF81B3356EBD377C83E11B1085F5D4,28020
1E5C859881ECAF1FAB855CD31096E728,27960
942E9D0571DBA06B2EC28566F3CC0017,27960
AB9304AFABF0E32D80F1970E00BE2D86,27960
B11C57D8A5C3FA200FA94112F46A2CB3,27960
C8D85D08F060947EDB28E97AA6090498,27960
23400331F03AB441F7C93D89E7659F9A,27840
D87FF2B43FE766E8959292D53D12AB03,27840
CA8A2B6985A95D81618FDD1CDA971CB8,27780
E7637E54C338527CD54B9FAF584D6E96,27780
32DDE6789EBA9A955B09AEAB062E253D,27780
57356320AFCF82126BCB107EE0A80A07,27780
CE99D287C55F883CBA530B179FAC46DE,27780
80029AAD3540C25106CCF1F42F77E691,27720
842D8A1D0E4BC537DA08D473A1C1A43A,27720
8EF55383570DAFC49AC1EA1D264D3378,27660
4FBF0FE605244EBB55F7139279A1D6BE,27600
1A8BDF714CE7C7953E50037CA9BCDBA7,27600
E9374ABB14594898354E70EE2885ACFB,27600
64A088F63094D1547EAF7031D93C421A,27540
662A2709F4FE029931546A37913B6141,27540
6F2FA4ED36FAC6911404DC0A1EA4EA03,27540
0E9376980F70CE7C79A69D2D58496A76,27480
4EF12439F3504CB04DD5596029DD428C,27480
5F0F269D0D2E39C6231A7903ACA22A31,27480
E579E10E8266E926D6122CD8633FCD82,27480
0D6BAA2F15E40B3E89B4145DB52F4A78,27480
11ACFDF4B6C51AC3CD3BC936AD028630,27480
87D2037268D11B05D3C5373EAE0936F1,27420
C47850DF4AE043EC699F5BB4D424499D,27420
385B8EAA19DF9D28B84ACB4EF297C566,27360
8F9E209573FADAB518CF559034A157DF,27360
AAE5319668AB7FA0EBBEF24F8031A202,27300
AB7AEC2579E49703DBA4EE1361558FC8,27300
F4E96024AA7CEC92AA91ADAC482AC0BE,27300
F508679D68B7399096FCDE18E10A29E0,27300
2759787D9876EB37B89974CB84B36F7F,27240
160C474EC5F105E9FB43966E19572864,27240
E1ABB9C65C9CB53720C689669D94096D,27240
F4980AC983A29F6FBD39F36663F0DE89,27240
AE1A65C4A4D482A6A8ED390AE12FF1AB,27180
D26018924985E5D576BAD6B7DB0F5DD7,27180
82877B958E96D0286EC46B4C187B300E,27120
00E40328ECC4327E912FE820506B38D7,27120
01C5782326F61E902095606AE8F4CC01,27120
2988F18011C33D08ED2BF6CF976A9D21,27120
67DE05FA288FD1F1E552B97066F076FC,27120
CF2A099B4332362CC0F2B7BA22D6E941,27120
092B2656738A686C552C77AE58E73D36,27060
8BF0E72CAB26DAC5F1BC7E052DC7CF63,27000
CC1F363F8261BF366D3621D836D47C01,27000
251B958CCC730B02C142314BCA7543DE,27000
D722C753A100A2DCD30BB40482D34FD7,26940
08B0C8F6F2A586E6A80C98A173A5822D,26940
D4901D468ECC645BE90656CA67E44944,26940
5F4317BBA0D343A4C7BC4AB0AC962CA4,26820
6C69FD8DE37D13A4EC5B97D371B63006,26820
7AC69150095D3F41D1D01ED47E5495D7,26820
08546BE69295143FD56B2E46AFF5BC3C,26760
58A4FA5A744E2441C7457DFAB5D8AE19,26760
F49FD0D84449AE7F72F3BC492CD6C754,26760
8835A983A603F20AA2677DA7CA20E2F6,26760
20E93D3EF7839FA0B1082791ABFAB3B7,26700
FFB065DCD14E4829E4F6FABC27219D44,26700
3543A3CA46D3AA1DDFC0CD979F56247B,26640
3AFF013A0951AB8F5B3DDDB27D8919E7,26640
E67B2DFBA6724AF7F11120D409762726,26640
48F98147D9AB405C8AA7548EF73FA289,26640
70577E00662E96CDE177A8F5B431DA8F,26580
9D0A6E44AF6C07CD7C55792C2E5B44BE,26580
D3DA1A2120C3DAEB515CF80789A9AF24,26580
19D3AB52C87BCC63E55E0B5CB475347E,26520
7CB64A9AF894044AB445E21BEF08FD7E,26520
E21FB949FEBB6DBF8F0ACD45EBB127E3,26520
D54CF7377B7073E28919E82DAA073F7A,26520
79133AF0AFB33701BF07602F585760F6,26460
9B0FD067BAA27BF56B82F6BE92D288AA,26460
943572D72650F30E0A91F44B8683A275,26460
BAAA149B15102F4B4B72DCAC3E09E446,26460
6C7DAD5EF42A73A19D63E958D1295970,26340
A8F32F4F64D9DF98FC587783DA725170,26340
B6FA01D7E913AF505EA218E299404D25,26340
3265CED2F54B1040EEFD387052D48163,26340
9ED3F0C55F747E231FE6516502720E99,26280
0E3E115482EA09F5381483A107AEFB5E,26280
1B05A2DF93309A92846900D6C6F376EB,26280
98C76751FAE5592B5162BCBC3685239F,26220
4E29AE484EEB3D5D78D4E8125D101EA2,26220
6C275291E0009C3BBF41F0A5028E9FEA,26220
1D5F9743F8667BAFE5978E456856CD7C,26160
6B1BDBD97E2C6E41A1F085DB803474B0,26160
BAF41DC0816091A53B1B96FF102739FD,26160
5E87AA8BC70C6BFFA944454460EC1906,26160
F1581AFC93243ADA85741954C21BCA57,26160
2CD698AFC211F0C8F0EBF4A792D49D89,26100
337BBDD444C3D3C1980A2328EA8B4192,26100
7E2B7587F1A62A5021B57FF7BD8A0952,26040
B28550A1D50390F6646313B494AE4644,26040
9C1163DE9CB29C4508617AEB832EB2F2,25980
B18468780D8BD9618A832501B77B92B2,25980
66CED892F7945CE547FB688A4E8A5176,25920
ED1DEEDFD1B4A55EED5D97BCD3363D25,25920
53EF61EF20DB87A4F457FDD4F1350FA3,25860
56F7A509AC98815D631E0CF207ED9BC6,25860
635A851FF1682442E680D16B5C555EB9,25860
1430EE53329B99216409F52634F2FD84,25800
32DDCDE76F12CFC1EB8E4B900E85CD13,25800
F3C293B2207F5B8B0576E05097F1BA53,25800
76372F076D5A6B5E34131B2CD53B4163,25800
95A392022CADEA974D05492E51B0B7C4,25800
9E4FD89E1EDBF83A343E1464ACE378FE,25800
34E4380D047A9DD4D0D0CFFDA3BF4A89,25740
C042EB237F503D2AE6C088DB84A7F65C,25740
2BF9203860E86399A680E660FBC3096C,25740
94F6FB635E3C1AFCD1424C062F838E94,25740
730C87C66C9745003D3CF63365D51869,25680
5D7EB0CFCDAEF6939192726592CE4B2C,25620
70211D5E293D6F009DC28965639A2EC2,25620
85FE0B8C5A91A199FE55E5A30E8E4440,25620
112771253520CA9F30776AB5C3794AAB,25560
77EA8A01D4C3FE4C3CB9D26B54E0E25F,25500
A0EF5AB4B697801EC119EFA6B60ECF19,25500
376BD7BD9CCFD415A7108620C682E87C,25440
980D7681A28B3A426991C8F0291125F4,25440
D31E507E4DA093EACBB15046BCED1D0F,25440
09202BEAD12EF1AFAB1E946D3731DE7D,25440
1C4F0C1DF3A146AD043CC073AC09A8D2,25440
6401A8C092860B287C6A720B1A18AC27,25440
5B6FA0946DA5343F9FB8C6C000EF6CB4,25380
930FD74F083C1364AE51AFD882B5715C,25380
D4D75C5E7F18962D0E0CB8261805CEFC,25380
D6E523AE60D38508B5298030E09C96F4,25380
F532BF602E32383CEF320E3E569536D2,25320
1A1C9491FB78B3BED0E41E0BB6C93767,25320
D381717FB7BF1F2C15D6443ADCE8F825,25320
1D18C16996EE4ED15932FCDF2A99761A,25260
3C7E9CAAA0FEADD70AE82B58180823B7,25260
E9CB359A2B07A6154EA76B40DBA7A179,25260
3E58E925CE1C6FD482396458D5340F1B,25260
64933469AC0BAF284C47D49162B56F68,25260
6B3067F5DE6229EF3256DC0D3390C10C,25260
AE55F26400E9AE272E303E9DC771CE44,25260
B08E90F4BAC00536FAB554E78684C53A,25260
C619D4D0DCCFFF1628AC830C876D7356,25260
0E8C13DA7B6FCE7EF88F89CC1403B3AB,25200
CBDC10FEE2A7A79C5FA9E5D945C9ED7E,25200
D7FF9F1CEF365E824D116A6B6041B22A,25200
74A0543A7C74B21A471AB775D036D128,25200
9DA6CCE58234D3773D0448CB5AAB37B6,25200
B9FF37E4A9CF1165946C15962B13748F,25200
D8C277C9B6DBB74EC9015CF3C19D00B4,25200
F53CA591C8C2CE09750607001F7FEBB6,25200
240B9C880F85409C8E3FA3A85E4848EE,25140
5923FEADE5073C6729F8957EF5D29EF8,25140
7E9E8281A0DD3743E5E5BCA83BB1937A,25140
3C93938440888E90632F4BC59746E223,25140
DBD256476DF2060C581E85BB8F6DA512,25140
E62FA119A928D527869BDAF32387CCD7,25080
E77678884350A507B20FCE34EF0072CF,25080
12813B38E598B8D3F4CF221F6F385CAE,25080
2546E4BDEB74E9759366F6998270FFE8,25080
56039443874582ED14EEFA26EC880963,25080
5C2617922B2ACD691DE777ED20131CF9,25080
68554315A91B736737DAE2049D87E049,25080
68BBD613F8788684F8B1D9BF02BD2E00,25080
77129202F532543898611F6DD1ADE8B0,25080
9293B314AFCC98EBB0551F744AFB2E02,25080
AE6EFA05CC49BA5C0EE68A9F1B19560E,25080
BA2A67DDB6BE2079720A86B886AE412B,25080
102C29E7D2BDAAF2FB26238BFD32BB16,25020
44D5D4B29628168EF52325DB6AE7A02F,25020
0DDAAEE1DCB00DDD266F4095EF815C0A,25020
3717CA452026455A6A1C1342ADC52FE0,25020
A143B2C918D25477605C0C48757BBC04,25020
10A222A73DA2952B4E71742F16D0689A,24960
1979EA7E3F370B333946F0A62586A490,24960
533ED7E1E4C118A91AE9F55CE74AAE66,24960
74C6C498CD0DAEAED9037C2B3BE0FAD4,24960
124B03E4E34BCBAD0203583F0FC6D984,24900
6B1DA571F258A28B99A32588BBA96868,24900
E4CAC9101BFE631554B57906364761D3,24900
8F005762BD7D9529A33C5A57B60444C5,24900
92C0F7085F267DD8D1C9DF3DDC76A301,24900
ADEF82F5C9487324A45EFBBC7272E98A,24900
16FE41351534A6C6E6F1ADEA71BE716C,24840
309EFB2CA891C1A947E72CADE70D7A4B,24840
597E2CE1C6F2181BFBE5B6798C64774C,24840
CB69DC2E8A72901DDFA3073E1AE7295C,24840
2DBD4FA5BFE8B182841495F5E4940096,24840
B1DDEDF42819E17908A43B1543E16011,24840
B76D3E03346F6A3A8E48DB7711E7CBCA,24840
FCD7D1EA3558ABD5EAD3DC5A3609166F,24780
021258673DAF30F720DA79A71479957B,24720
0BA254AA1B3EEB30D3B4728732EFFE51,24720
13965C53790515B884992824857D6ABE,24720
49C07BABB9243AF0CB6CDF687C1D6E7B,24720
65D32E749D043F4F20197C6EA5CD6806,24720
8E39AA7E46011470501F9B7937519E14,24720
02E3E43FDB27B892A3924EAFF8B7EBF0,24660
6235DA87157160B95AD695AE14488753,24660
D3E7E9E5B2487C1205557D3E6EEC900D,24660
3A624C703C396BCDEA9C38D2C59B03B3,24660
A5AFFC8549AF873DEC5889ADE3BE7462,24660
E2BE327D90695BB83EA3F8B4F0617A43,24660
E34150D8DEA2FB9B1636CB301E316934,24660
85B624BB696BCD57939EAA369B585B4E,24600
8D8D1D194815556592A52CFFBBB4F4FB,24600
261C62D79534AF174E9505DF2842C4B5,24600
4594C0EE914488E2152CD5590A98CA05,24600
80F9CEB10501102E4A46452E402275E6,24600
D2FABE14F25927E4D079939E335D2DAD,24600
03624263FAE1CF2A637F338AC839CFD1,24540
F4A080C74006E24AF3B6CA978CB9BEF9,24540
7D8D6C4987B66B587739C33EF0D2B2A2,24540
FCDA2061AEF84EFC53AB50DF9E78AB13,24540
FFC9C52691EC1F3251DE8FCD88763C39,24540
19F15158997A80A810EE78E6F0CABB46,24480
685CD478CC107E8C49ECEC51D13A7DD7,24480
1890DD207421CEEBB4B931779D0F5375,24420
1D4DB606BD30EB15F84EA1A31804DD24,24420
946F708FDEE08E1728A36DAE621195FB,24420
9DD577E2DF1B1B71C0F0AAD883AB81F1,24420
B94FDB3FFC27B7A3CFA0DC77B9EA0A8D,24420
EB5983D90C3E495BFEF978A2CE319F57,24360
3147DBF069F5748A900789E0188B529A,24360
0FBF11956EE14B253F7FEA8160C31CDB,24300
56F6F6AAC700FDEA661A982C27703731,24300
A493388A4DD7EA584A933363847AF809,24300
73E129EAF2B2A1BB570702291C537F3F,24300
9223E7004B1448B1EAFA043F21F281D2,24300
30CA0CC874D18E3E5E24DD04906013D3,24240
559946CB283643A1C61FEEF2A64D66C0,24240
9D27CAA3DFF8303EBC2BA6EF7CD8557F,24240
5949CAE18CE61FDC5B0B3DAF5537B30E,24240
81BE5EC29A5118284C89A513C91A6EE3,24240
9D09C4BA0E0F196E468D6AED232EE033,24240
A1177E698AC20815E7BA8990DE970048,24240
01F753DA1D273F049CE7D2E16587C380,24180
7C228290C05CE8E37E0FE4C1B806DF88,24180
B4D8DEFD9B0E43F51D52F910B63FCFB5,24180
094B902D0933765F3E339D3B65EC53ED,24180
36899C4DE4EF88CB8B142422F8D07C8D,24180
755DA8141E6B446C48BFB5E06121BD6A,24180
8E2A9E6F9B918A88E4A75FAD48FACE2F,24180
A102A6A15CD7435735AA16F8C4232BF5,24180
A12D0BD80032D6655E8A882D31AB0F3A,24180
DB7412CC13AF5B19E8C2E3907A55AF23,24180
C4D88EB2E9D0B719C77A2247972BCF4D,24120
127C33557D74CE993206D6C88628BFB1,24120
2A24337D6B460EE6CBDA131DD372AB5E,24120
5CB40B2914B9D80670F4C2A3357736AD,24120
806431CA1EBD97EC4FDD18092682571D,24120
AAE55F0C9A69D5AAE1D0D6FE7733AE34,24120
C23A5E72BC3E8F96B8CFC5CAE50B4439,24120
D3D2EC03C378654AEFC620518086596F,24060
3D71BC985FC51C7B78569C30B01AC645,24060
5941F413B5153570C53053C4E8FC1DAD,24060
CF8B25EB481CE52FC3BD88B5AF3556A5,24060
F33770207B8D36D97B7992072C907C80,24060
12DF08C467CE0D44897DFB82171CBC63,24000
2F79796ED202BC6C771F66869EC2EF22,24000
94E1D7C28F66ED93BD4A90B74FAB7356,24000
FC79D43BC9E8E66C175B41A3A60959E5,24000
006114F940CB87B3ABDCE9BF6DF6FCC4,24000
AC2BD2A1D8135033F0EBC7A3AD95FD7E,24000
4D462DA2279D8F6A8C812A0C9B0416D4,23940
EBED5D897900762F6015EA2D75888B31,23940
335DA83687860DEE944E08DCC5135B53,23940
3F2FE6F5C86E933044574389BBB0C0F7,23940
5C1E9A47CD1FEA03F09AE0A6197405DE,23940
808C34340C1D83C5CC025618AD1E6E85,23940
27E44A0F3A4FC2BDC641AD0FDD12EBA7,23880
4045C05F38C2E333B7C212CEC21E4FE8,23880
A04B37232EB2478C7A831A6C587C15B4,23880
B59A2B0283924C9ACACF161DE21931DF,23880
08792DFBB946AC36BDB9BC14DFE11F5F,23880
375C9050EC06404D7F104229FD850167,23880
7BE4A233F64B771AD0C2BAE3ADE212D1,23820
BD0913D639AA03DA954EA97E2A3A1101,23820
0827C059BDD570DC936A71511D79E59F,23820
9F959826431402B410E0B8FA23160AFE,23760
6DDCE3E0E1227A1337DF82833B0D04F3,23760
7007A19F236D3E76BEE1335040E4AC1D,23760
8CBDA79F54492E27D8ACDD35292EB3F6,23760
9DE4EB0D74FDECADC9ADF1F90303E9A7,23760
B6C64ED4CB148AA40847C799EF089F5A,23760
0665234F561E0B9FBA9E11366AD10F1B,23700
0E25332DDA786BCA6500B2F21A9FBBD6,23700
5346A2B51A5C1932EE531B37D71FEDE2,23700
D03BCD997D8CEE75125577A9EDCB01D5,23700
044F2AA8CF3B079DA41F81AEDC415C29,23700
2E9A9BDBC64EFCD0AFF4AAF4089979C9,23700
A792AE3B977EDCC2312A27F7B6FA7F3F,23700
FA9BC4F2FF3BBFA236B65802E4702FA0,23700
468CE9BA04EF53BE47F6F2FE3240C2C7,23640
7ECDF69B9E05AD7E1111F927FCC582C8,23640
B385233CE874DF36082A908E7D952FFD,23640
CC6E05C8A9451FFBFCA9ED054BE6C05C,23640
3EB518473E1F3416A5FDB304CF0E1A2D,23580
477055F1074039C43CB276BFF1A79064,23580
5278F9E29B963E33548B437EB5CF7DDE,23580
7FAB9CA8AFC0E2D555BD524A81AE9030,23580
B3E5991783D7C0846E2A73EC820C7364,23580
DA69DB0526CDD2DD77C6C6F723730718,23580
6AC9EEC2D2AB27B1418CD4BCAE154700,23580
72E54DB8931525A5046D10C6F445CC0D,23580
77FF98BEEF3E2C534834DDC5D6260FC7,23580
8C3E29C72E438A17E482E4F5765AD234,23580
4D068BCE3A104EF84D2521EE2B6CF599,23520
6C6556CA16FBB48E50315ACB89E688CB,23520
328F467B3ED8E592DD45BE0EFBECB8FB,23520
61F97BD92DC01F3318B28DF1EA1E5D92,23520
B25C2F016C4F2733BBCB26AD3D49B6B9,23520
B34E862BAC46FA091D72A1791C160E7C,23520
20ED5F2589A40E8369E552EA9EFB763C,23460
6D6F36E52081FCF5A27706A614EBE53E,23460
ACF974C53C725BAD7B65578D0567D34B,23460
2C4349D6A00C5CC6AF434CE5605893BE,23460
378EFB7BE1A4CD650A1F6183D7593E06,23460
D3B035A03C8A34DA17488129DA581EE7,23460
ADA16F15478BD881AE3132EB522E83FF,23400
BF5D5DA7D99A1B631354843FFF402D87,23400
F05ED042A67EF0D4A6C20F7FA980D852,23400
34A36B2C5BB64DABF253E0176E346C50,23400
44E635677DCD4FC5B3AAD3E8F17928FA,23400
471DE66C2133EBE9D5DD2C9C266872DC,23400
51AE92197FA2B0209BF4FC0F91687497,23400
854CE80E158CC32C2966D72590B21424,23400
88C468C117EED52226BE5A6EC6BC62F4,23400
984D613B898A8113F1A0221462B95453,23400
99CA4DC32BAE022D8129833D033A4618,23400
D493750AB868C4433FFC6DFD56733B4B,23340
F06D50B50E13D32FAB4C93204E401755,23340
32B43F47931BB36D5808126EC1CDB4DF,23340
995F383580E7E94EAE4ABD3C6216B5CC,23340
D57379826A30D1F47F0CF1D1A9888BAA,23340
28F0B93C232CDBEF1F2C6D1B9329A41A,23280
8099958C7DA1A5601BA0D562CC08EF1D,23280
8E80D73BB8EC40203E00B0818A98A823,23280
980A15AE7BF88E611E4639E05B5A0AD7,23280
D78177A9A3F8869A8E5CFF6E137F0B0E,23280
E2DB4CFB8420A4579E870F2FC1F871E7,23280
5CF78D8DF56143D5B1948C75290F30DC,23280
5D3BA068222EC8DC9852EF2C0F2989A5,23280
8EC333279D1A8F0B9198A9616857DFBF,23280
